answer_id,question_id,answer_index,answer_pl,answer_en,answer_style,axis_primary_delta,axis_secondary_delta,hidden_parameter_delta,rarity_weight,comparison_insight_pl,comparison_insight_en,top_archetype,archetype_sum_check,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12
TO99Q1681_A4,TO99Q1681,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.62,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A12,100,10,2,11,11,5,3,15,4,2,2,3,32
TO99Q1682_A1,TO99Q1682,1,"Zatrzymuję się i pytam, co telefon bez baterii mówi o mojej granicy.",I pause and ask what a phone with no battery says about my boundary.,symbolic,0,1,1,1.47,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A01,100,25,5,8,8,2,3,6,4,4,5,16,14
TO99Q1682_A2,TO99Q1682,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.5,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A01,100,27,11,2,4,16,2,12,2,12,3,5,4
TO99Q1682_A3,TO99Q1682,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.52,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A11,100,2,3,4,3,6,8,3,8,4,14,34,11
TO99Q1682_A4,TO99Q1682,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.55,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A04,100,4,10,16,31,5,2,9,5,3,3,1,11
TO99Q1683_A1,TO99Q1683,1,"Zatrzymuję się i pytam, co maskę z drugą stroną mówi o mojej granicy.",I pause and ask what a mask with another side says about my boundary.,symbolic,0,1,1,0.96,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A11,100,10,4,13,2,5,13,4,1,4,5,27,12
TO99Q1683_A2,TO99Q1683,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,0.99,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A05,100,9,8,14,2,31,5,2,3,15,5,3,3
TO99Q1683_A3,TO99Q1683,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.02,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A11,100,5,5,3,6,3,9,11,7,5,10,31,5
TO99Q1683_A4,TO99Q1683,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.05,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A07,100,2,7,10,17,10,6,24,1,2,7,4,10
TO99Q1684_A1,TO99Q1684,1,"Zatrzymuję się i pytam, co zapisany szept mówi o mojej granicy.",I pause and ask what a written whisper says about my boundary.,symbolic,0,1,1,1.49,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A03,100,10,3,32,2,5,8,3,6,2,6,15,8
TO99Q1684_A2,TO99Q1684,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.52,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A01,100,31,14,4,6,13,3,1,2,7,4,5,10
TO99Q1684_A3,TO99Q1684,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.54,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A06,100,5,5,3,3,5,26,2,12,3,14,12,10
TO99Q1684_A4,TO99Q1684,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.57,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A04,100,4,4,10,26,6,3,7,5,3,13,4,15
TO99Q1685_A1,TO99Q1685,1,"Zatrzymuję się i pytam, co mapę bez nazw mówi o mojej granicy.",I pause and ask what a map without names says about my boundary.,symbolic,0,1,1,0.99,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A11,100,8,5,11,4,3,13,4,5,3,2,28,14
TO99Q1685_A2,TO99Q1685,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.03,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A05,100,13,13,1,3,23,3,2,4,13,13,6,6
TO99Q1685_A3,TO99Q1685,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.05,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A11,100,2,6,4,2,5,14,4,9,4,9,28,13
TO99Q1685_A4,TO99Q1685,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.08,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A04,100,11,2,8,33,5,5,14,3,6,2,2,9
TO99Q1686_A1,TO99Q1686,1,"Zatrzymuję się i pytam, co telefon bez baterii mówi o mojej granicy.",I pause and ask what a phone with no battery says about my boundary.,symbolic,0,1,1,1.09,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A01,100,27,2,11,11,2,1,4,4,5,4,15,14
TO99Q1686_A2,TO99Q1686,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.12,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A09,100,17,9,4,3,12,2,3,4,25,14,5,2
TO99Q1686_A3,TO99Q1686,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.15,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A10,100,5,2,4,5,5,14,4,11,11,23,12,4
TO99Q1686_A4,TO99Q1686,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.18,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A04,100,6,5,8,23,4,2,15,3,13,5,3,13
TO99Q1687_A1,TO99Q1687,1,"Zatrzymuję się i pytam, co maskę z drugą stroną mówi o mojej granicy.",I pause and ask what a mask with another side says about my boundary.,symbolic,0,1,1,1.02,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A03,100,15,5,26,11,6,3,7,2,4,3,8,10
TO99Q1687_A2,TO99Q1687,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.05,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A09,100,8,11,6,3,8,4,14,5,33,3,4,1
TO99Q1687_A3,TO99Q1687,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.07,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A10,100,5,6,4,1,3,11,5,14,2,26,16,7
TO99Q1687_A4,TO99Q1687,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.1,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A12,100,2,15,9,7,3,3,15,4,4,5,2,31
TO99Q1688_A1,TO99Q1688,1,"Zatrzymuję się i pytam, co małą figurkę zwierzęcia mówi o mojej granicy.",I pause and ask what a small animal figure says about my boundary.,symbolic,0,1,1,1.29,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A03,100,11,14,23,5,3,3,7,3,3,5,14,9
TO99Q1688_A2,TO99Q1688,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.32,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A01,100,32,8,4,6,9,4,4,2,14,1,3,13
TO99Q1688_A3,TO99Q1688,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.34,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A06,100,4,13,4,3,5,28,4,9,2,10,15,3
TO99Q1688_A4,TO99Q1688,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.38,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A04,100,3,4,15,23,5,4,15,2,7,5,6,11
TO99Q1689_A1,TO99Q1689,1,"Zatrzymuję się i pytam, co zamknięty list mówi o mojej granicy.",I pause and ask what a sealed letter says about my boundary.,symbolic,0,1,1,1.38,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A12,100,7,5,7,5,4,12,3,4,3,5,14,31
TO99Q1689_A2,TO99Q1689,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.41,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A05,100,9,12,16,3,27,3,3,4,11,5,5,2
TO99Q1689_A3,TO99Q1689,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.43,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A06,100,2,1,1,15,4,22,5,14,5,12,16,3
TO99Q1689_A4,TO99Q1689,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.46,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A03,100,2,4,30,9,3,7,18,4,8,2,5,8
TO99Q1690_A1,TO99Q1690,1,"Zatrzymuję się i pytam, co notatnik pełen skreśleń mówi o mojej granicy.",I pause and ask what a notebook full of crossed-out lines says about my boundary.,symbolic,0,1,1,1.17,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A11,100,14,2,13,4,3,5,5,6,6,11,22,9
TO99Q1690_A2,TO99Q1690,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.2,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A05,100,14,8,5,2,26,2,7,4,14,5,10,3
TO99Q1690_A3,TO99Q1690,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.22,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A06,100,1,5,4,4,11,33,4,9,3,8,14,4
TO99Q1690_A4,TO99Q1690,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.25,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A07,100,4,3,16,9,11,4,26,5,4,3,5,10
TO99Q1691_A1,TO99Q1691,1,"Zatrzymuję się i pytam, co pusty kalendarz mówi o mojej granicy.",I pause and ask what an empty calendar says about my boundary.,symbolic,0,1,1,1.43,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A11,100,13,1,14,6,2,4,3,8,4,1,32,12
TO99Q1691_A2,TO99Q1691,2,"Sprawdzam fakty, zanim nadam temu znaczenie.",I check the facts before giving it meaning.,analytical,0,-2,-2,1.46,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec analytical bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a analytical pattern without exposing the user's archetype.,A01,100,27,13,7,6,13,5,3,4,10,3,6,3
TO99Q1691_A3,TO99Q1691,3,"Dotykam tematu od razu, nawet jeśli jest niewygodny.","I touch the subject immediately, even if it is uncomfortable.",bold,1,2,1,1.48,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec bold bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a bold pattern without exposing the user's archetype.,A10,100,4,4,7,3,5,15,4,13,3,26,14,2
TO99Q1691_A4,TO99Q1691,4,"Szukam osoby, przy której mogę to powiedzieć bez gry.",I look for a person with whom I can say it without performance.,relational,0,1,2,1.51,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec relational bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a relational pattern without exposing the user's archetype.,A07,100,5,2,16,10,2,13,21,2,5,5,6,13
TO99Q1692_A1,TO99Q1692,1,"Zatrzymuję się i pytam, co małą figurkę zwierzęcia mówi o mojej granicy.",I pause and ask what a small animal figure says about my boundary.,symbolic,0,1,1,1.34,Szacowany sygnał: ta odpowiedź wzmacnia wzorzec symbolic bez ujawniania archetypu użytkownikowi.,Estimated signal: this answer strengthens a symbolic pattern without exposing the user's archetype.,A03,100,16,3,27,6,5,5,5,2,2,8,13,8
