question_id,language_pair_id,source_series,tier,mode,category_pl,category_en,question_pl,question_en,answer_type,primary_axis,secondary_axes,archetype_targets,archetype_oppositions,hidden_signal_targets,sensitivity_level,controversy_level,social_desirability_risk,rarity_weight,contradiction_pair_id,safety_label,statistic_source_label,reveal_template_ids,system_actions,hidden_events_policy,production_status,pattern_tags,pattern_signal_id,pattern_axis_direction,pattern_hidden_signal,pattern_confidence_weight,pattern_min_occurrences,reveal_dosing_policy,pattern_engine_status
Q1978,LP1978,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o stabilność kontra zmiana, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around stability versus change, what feels like the more honest first move?",forced_choice,AX02,AX06,A08,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1978,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1979,LP1979,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o równość kontra odpowiedzialność, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around equality versus responsibility, what feels like the more honest first move?",forced_choice,AX05,AX06,A01,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1979,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""present_before_projection"", ""future_before_present""]",AX05_pattern_probe,AX05:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1980,LP1980,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o komfort kontra rozwój, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around comfort versus growth, what feels like the more honest first move?",forced_choice,AX08,AX10,A06,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1980,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""continuity_before_change"", ""change_before_preservation""]",AX08_pattern_probe,AX08:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1981,LP1981,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o prywatność kontra wygoda, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around privacy versus convenience, what feels like the more honest first move?",forced_choice,AX01,AX09,A11,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1981,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1982,LP1982,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o lojalność kontra prawda, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around loyalty versus truth, what feels like the more honest first move?",forced_choice,AX04,AX08,A04,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1982,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""observation_before_commitment"", ""action_before_full_map""]",AX04_pattern_probe,AX04:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1983,LP1983,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o wolność kontra bezpieczeństwo, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around freedom versus safety, what feels like the more honest first move?",forced_choice,AX07,AX08,A09,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1983,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""function_before_ideal"", ""meaning_before_action""]",AX07_pattern_probe,AX07:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1984,LP1984,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o technologia kontra natura, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around technology versus nature, what feels like the more honest first move?",forced_choice,AX10,AX09,A02,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1984,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""vision_before_execution"", ""execution_before_vision""]",AX10_pattern_probe,AX10:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1985,LP1985,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o ambicja kontra spokój, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around ambition versus peace, what feels like the more honest first move?",forced_choice,AX03,AX06,A07,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1985,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""autonomy_before_belonging"", ""belonging_before_independence""]",AX03_pattern_probe,AX03:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1986,LP1986,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o wspólnota kontra autonomia, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around community versus autonomy, what feels like the more honest first move?",forced_choice,AX06,AX10,A12,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1986,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""impulse_before_plan"", ""control_before_spontaneity""]",AX06_pattern_probe,AX06:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1987,LP1987,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o szczerość kontra łagodność, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around honesty versus gentleness, what feels like the more honest first move?",forced_choice,AX09,AX10,A05,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1987,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""body_before_system"", ""tool_before_instinct""]",AX09_pattern_probe,AX09:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1988,LP1988,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o stabilność kontra zmiana, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around stability versus change, what feels like the more honest first move?",forced_choice,AX02,AX04,A10,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1988,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1989,LP1989,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o równość kontra odpowiedzialność, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around equality versus responsibility, what feels like the more honest first move?",forced_choice,AX05,AX08,A03,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1989,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""present_before_projection"", ""future_before_present""]",AX05_pattern_probe,AX05:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1990,LP1990,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o komfort kontra rozwój, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around comfort versus growth, what feels like the more honest first move?",forced_choice,AX08,AX02,A08,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1990,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""continuity_before_change"", ""change_before_preservation""]",AX08_pattern_probe,AX08:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1991,LP1991,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o prywatność kontra wygoda, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around privacy versus convenience, what feels like the more honest first move?",forced_choice,AX01,AX09,A01,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1991,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1992,LP1992,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o lojalność kontra prawda, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around loyalty versus truth, what feels like the more honest first move?",forced_choice,AX04,AX06,A06,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1992,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""observation_before_commitment"", ""action_before_full_map""]",AX04_pattern_probe,AX04:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1993,LP1993,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o wolność kontra bezpieczeństwo, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around freedom versus safety, what feels like the more honest first move?",forced_choice,AX07,AX10,A11,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1993,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""function_before_ideal"", ""meaning_before_action""]",AX07_pattern_probe,AX07:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1994,LP1994,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o technologia kontra natura, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around technology versus nature, what feels like the more honest first move?",forced_choice,AX10,AX09,A04,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1994,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""vision_before_execution"", ""execution_before_vision""]",AX10_pattern_probe,AX10:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1995,LP1995,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o ambicja kontra spokój, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around ambition versus peace, what feels like the more honest first move?",forced_choice,AX03,AX04,A09,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1995,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""autonomy_before_belonging"", ""belonging_before_independence""]",AX03_pattern_probe,AX03:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1996,LP1996,v5_safe_expansion,premium,controversial,Kontrowersyjne wybory,Controversial choices,"W sporze o wspólnota kontra autonomia, co jest dla Ciebie bardziej uczciwym pierwszym ruchem?","In a conflict around community versus autonomy, what feels like the more honest first move?",forced_choice,AX06,AX08,A02,,HP01|HP02|HP03,3,4,medium,1.22,,controversial_non_shaming,estimated,RV5_controversial_1996,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""impulse_before_plan"", ""control_before_spontaneity""]",AX06_pattern_probe,AX06:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
